dataset,location,latitude,longitude,vegetation,map,mat,grouping,species,family,pft,age,a.lf,a.ssbax,a.ssbh,a.ssbc,a.shba,a.shbh,a.shbc,a.sbba,a.sbbh,a.sbbc,a.stba,a.stbh,a.stbc,a.cp,a.cs,h.t,h.c,d.ba,d.bh,d.cr,c.d,m.lf,m.ss,m.sh,m.sb,m.st,m.so,m.br,m.rf,m.rc,m.rt,m.to,a.ilf,ma.ilf,r.st,r.ss,r.sb,r.sh,n.lf,n.ss,n.sb,n.sh,n.rf,n.rc,growingCondition,status,light
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,1.68,,0.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,43.1
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,1.14,,0.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,3.95
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.76,,0.012732395,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,4.4
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.62,,0.016870424,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,1.85
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,1.05,,0.01235,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,1.4
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.56,,0.016552114,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,4.3
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.41,,0.013687325,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,2.9
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.595,,0.00695,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,5
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,1.145,,0.025464791,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,17.3
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,1.93,,0.03485,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,11.2
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.81,,0.01205,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,15.6
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.45,,0.015597184,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,15.05
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,2.42,,0.03705,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,17.2
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,13,4.832415522,,,,,,,,,,,,,,,3.11,,0.0405,,,,0.41769,,,,0.84134,1.25903,0.28867,,,,,,0.059736171,,,,,,,,,,,FW,0,10.9
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.85,,0.015915494,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,14.25
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,1.12,,0.024828171,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,48.5
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,23,2.304654554,,,,,,,,,,,,,,,1.73,,0.0303,,,,0.213442,,,,0.29259,0.506032,0.13878,,,,,,0.060217268,,,,,,,,,,,FW,0,70.8
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,15,1.770236512,,,,,,,,,,,,,,,1.6,,0.02915,,,,0.1670791,,,,0.24508,0.4121591,0.10583,,,,,,0.059782972,,,,,,,,,,,FW,0,78.25
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,1.76,,0.03065,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,74.8
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.78,,0.012732395,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,41.15
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,19,2.971578025,,,,,,,,,,,,,,,1.92,,0.0334,,,,0.30764,,,,0.43961,0.74725,0.18571,,,,,,0.062495414,,,,,,,,,,,FW,0,52.65
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,2.63,,0.0372,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,60.85
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,17,1.161809348,,,,,,,,,,,,,,,1.44,,0.0336,,,,0.1092421,,,,0.16938,0.2786221,0.06429,,,,,,0.055336101,,,,,,,,,,,FW,0,57.4
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,1.071353757,,,,,,,,,,,,,,,1.28,,0.020690143,,,,0.084997,,,,0.12984,0.214837,0.05562,,,,,,0.051915625,,,,,,,,,,,FW,0,49.3
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,17,0.744037115,,,,,,,,,,,,,,,0.945,,0.01525,,,,0.0632041,,,,0.07564,0.1388441,0.03516,,,,,,0.047255707,,,,,,,,,,,FW,0,74.85
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,17,0.276774795,,,,,,,,,,,,,,,0.68,,0.017507044,,,,0.0222717,,,,0.02668,0.0489517,0.01266,,,,,,0.045741159,,,,,,,,,,,FW,0,36
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.46,,0.00965,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,39.25
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.57,,0.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,27.35
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.4,,0.005092958,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,15.05
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,0.6,,0.010185916,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,23
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,2.6,,0.04235,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,47.05
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,2.11,,0.03965,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,53.25
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,2.42,,0.0348,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,22.45
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,2.69,,0.04555,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,32.45
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,17,7.498334552,,,,,,,,,,,,,,,2.62,,0.04935,,,,0.6428586,,,,1.14575,1.7886086,0.56638,,,,,,0.075534106,,,,,,,,,,,FW,0,76.25
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,2.54,,0.0409,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,59.1
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,17,4.894810833,,,,,,,,,,,,,,,2,,0.0386,,,,0.4841024,,,,0.60969,1.0937924,0.32446,,,,,,0.066286525,,,,,,,,,,,FW,0,29.45
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,21,6.705111408,,,,,,,,,,,,,,,2.81,,0.04505,,,,0.6471362,,,,0.95903,1.6061662,0.42795,,,,,,0.063824443,,,,,,,,,,,FW,0,20.4
Claveau2005,Duparquet Lake,48,-79,BorF,857,0.8,-,Abies balsamea,Pinaceae,EG,,,,,,,,,,,,,,,,,2.29,,0.0357,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,64.95
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,12,0.151352376,0.000031,,,,,,,,,,,,,,0.45,,0.00674,,,,0.0125642,,,,0.00996,0.0225242,0.00385,,,,,,0.025437328,,,,,,,,,,,FW,0,44.3
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,49,0.966029133,0.000143,,,,,,,,,,,,,,1.54,,0.02552,,,,0.09011,,,,0.32014,0.41025,0.07601,,,,,,0.078682927,,,,,,,,,,,FW,0,20.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,34.1
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,32.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,63
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,46,1.35539829,0.000184,,,,,,,,,,,,,,1.29,,0.02337,,,,0.0957837,,,,0.33231,0.4280937,0.11385,,,,,,0.08399745,,,,,,,,,,,FW,0,13
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,58,4.36677132,0.000566,,,,,,,,,,,,,,2,,0.0316,,,,0.39411,,,,0.88351,1.27762,0.29484,,,,,,0.067518993,,,,,,,,,,,FW,0,7.4
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,53.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,20,3.83008613,0.000879,,,,,,,,,,,,,,2.27,,0.036,,,,0.38757,,,,0.61925,1.00682,0.23833,,,,,,0.062225755,,,,,,,,,,,FW,0,50.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,29
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,16,2.038263905,0.0003,,,,,,,,,,,,,,1.06,,,,,,0.17407,,,,0.1728,0.34687,0.08329,,,,,,0.040863207,,,,,,,,,,,FW,0,47
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,60
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,35.9
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,15,0.238397868,0.000026,,,,,,,,,,,,,,0.51,,0.0093,,,,0.0168432,,,,0.0168,0.0336432,0.00662,,,,,,0.027768705,,,,,,,,,,,FW,0,28.6
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,17,0.129856533,0.000015,,,,,,,,,,,,,,0.37,,0.00624,,,,0.0088754,,,,0.00603,0.0149054,0.00242,,,,,,0.018635951,,,,,,,,,,,FW,0,25.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,50,3.348927089,0.000282,,,,,,,,,,,,,,2.02,,0.03035,,,,0.23796,,,,0.56698,0.80494,0.1769,,,,,,0.052822888,,,,,,,,,,,FW,0,10.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,5.1
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,3.8
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,22,0.084925277,0.000013,,,,,,,,,,,,,,0.43,,0.0076,,,,0.0047268,,,,0.0119,0.0166268,0.00362,,,,,,0.042625707,,,,,,,,,,,FW,0,7.1
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,52,0.689115344,0.000104,,,,,,,,,,,,,,2.03,,0.02604,,,,0.0530602,,,,0.37826,0.4313202,0.05358,,,,,,0.07775186,,,,,,,,,,,FW,0,7.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,9.7
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,26,0.284501904,0.000033,,,,,,,,,,,,,,1.24,,0.01195,,,,0.0211564,,,,0.07891,0.1000664,0.01041,,,,,,0.036590265,,,,,,,,,,,FW,0,12.1
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,16.4
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,11.4
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,2.9
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,58,0.566698726,0.000095,,,,,,,,,,,,,,1.43,,0.02033,,,,0.03736,,,,0.21153,0.24889,0.05267,,,,,,0.092941801,,,,,,,,,,,FW,0,2.7
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,1.6
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,14.2
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,6.4
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,11.2
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,55,1.126844057,0.000136,,,,,,,,,,,,,,0.81,,0.0157,,,,0.06038,,,,0.08896,0.14934,0.03806,,,,,,0.033775747,,,,,,,,,,,FW,0,5.3
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,96,1.481180923,0.00025,,,,,,,,,,,,,,1.29,,0.03385,,,,0.1105,,,,0.5793,0.6898,0.18069,,,,,,0.121990499,,,,,,,,,,,FW,0,5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,4.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,88,5.690816511,0.000618,,,,,,,,,,,,,,2.04,,0.03956,,,,0.44496,,,,1.41742,1.86238,0.59548,,,,,,0.104638763,,,,,,,,,,,FW,0,4.6
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,4.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,40,0.659950942,0.000088,,,,,,,,,,,,,,0.72,,0.01366,,,,0.0412379,,,,0.07594,0.1171779,0.03473,,,,,,0.052625124,,,,,,,,,,,FW,0,10.9
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,8.3
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,88,2.357582425,0.00028,,,,,,,,,,,,,,2.01,,0.03224,,,,0.19335,,,,0.75765,0.951,0.23733,,,,,,0.100666682,,,,,,,,,,,FW,0,26.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,48,0.911918295,0.000074,,,,,,,,,,,,,,1.07,,0.01401,,,,0.06274,,,,0.13275,0.19549,0.05374,,,,,,0.058930718,,,,,,,,,,,FW,0,21
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,26.2
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,17,0.114142117,0.000017,,,,,,,,,,,,,,0.32,,0.0065,,,,0.0069683,,,,0.00728,0.0142483,0.00303,,,,,,0.026545854,,,,,,,,,,,FW,0,20.8
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,11.1
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,48.7
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,48.2
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,18,0.770601547,0.000106,,,,,,,,,,,,,,0.87,,0.01385,,,,0.06195,,,,0.06416,0.12611,0.02689,,,,,,0.034894817,,,,,,,,,,,FW,0,40
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,46.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,49.4
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,12,0.332094573,0.000062,,,,,,,,,,,,,,0.54,,0.01155,,,,0.0252846,,,,0.02744,0.0527246,0.01184,,,,,,0.035652495,,,,,,,,,,,FW,0,53.1
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,50.3
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,15,0.814798994,0.000147,,,,,,,,,,,,,,0.92,,0.01555,,,,0.06486,,,,0.07847,0.14333,0.02894,,,,,,0.035517962,,,,,,,,,,,FW,0,49.7
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,57.6
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,28.2
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,34.1
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,18,0.428332993,0.000081,,,,,,,,,,,,,,0.57,,0.0129,,,,0.03671,,,,0.0379,0.07461,0.01581,,,,,,0.036910535,,,,,,,,,,,FW,0,26.6
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,31,0.7639816,0.000129,,,,,,,,,,,,,,0.81,,0.01497,,,,0.0507657,,,,0.10512,0.1558857,0.05867,,,,,,0.076795043,,,,,,,,,,,FW,0,13.8
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,19,0.919789897,0.000124,,,,,,,,,,,,,,0.92,,0.01393,,,,0.0606965,,,,0.07087,0.1315665,0.02726,,,,,,0.029637203,,,,,,,,,,,FW,0,12.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,4
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,2.8
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,6.6
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,69,3.242814238,0.000485,,,,,,,,,,,,,,2.8,,0.03575,,,,0.25024,,,,1.03696,1.2872,0.28035,,,,,,0.086452686,,,,,,,,,,,FW,0,4.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,26.4
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,4.8
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,32,0.385672283,0.000051,,,,,,,,,,,,,,1.15,,0.0105,,,,0.02559,,,,0.06642,0.09201,0.01697,,,,,,0.044001088,,,,,,,,,,,FW,0,2.4
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,9.1
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,32.5
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,32
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,11
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,78,1.428585396,0.000166,,,,,,,,,,,,,,1.17,,0.0249,,,,0.09684,,,,0.34001,0.43685,0.15029,,,,,,0.105201971,,,,,,,,,,,FW,0,7.6
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,14.6
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,27.2
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,,,,,,,,,,,,,,,,,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0,22.9
Claveau2005,Gavin Lake,52,-121,BorF,722,4.2,-,Abies lasiocarpa,Pinaceae,EG,62,0.670467636,0.000113,,,,,,,,,,,,,,2.43,,0.02834,,,,0.0491955,,,,0.53387,0.5830655,0.03908,,,,,,0.058287676,,,,,,,,,,,FW,0,11.7
