,,,yr,m2,cm2 (5),m2,m,,g,g,g,g/m2,,,,,,mol/m2 (3) ,,-4,,,,,,,,
Species,Code,family,Age,a.lf,lf.sz,a.st,h.t,h.c,m.lf,m.st,m.br.2.,lf.ma.1.,d.st,n.lf,pft,growth.conditions,status,light,Dawkins,Climbing,group..7.,lat,long,vegetation,lai,map,mat,reference
Rinereocarpus uleii,99,,2,0.87,67.2876,0.000130698,2.27,1.42,35.07,91.32523468,,40.11485844,,72.58117914,EA,unmanaged,,13.34778994,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,121,,2,2.83,67.2876,0.000188692,1.21,0.69,122.36,575.1896123,,43.20644259,,90.793,EA,unmanaged,,3.570971612,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,160,,2,0.32,67.2876,5.94E-05,1.35,0.95,13.21,19.809,,41.33592664,,72.13458048,EA,unmanaged,,1.867467332,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,163,,2,2.35,67.2876,5.03E-05,1.34,0.7,90.48,88.40711515,,38.46646542,,56.72617769,EA,unmanaged,,3.456718926,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,166,,2,1.71,67.2876,0.000105683,1.98,1.48,72.23,144.5950556,,42.12513849,,89.26045963,EA,unmanaged,,7.990724517,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,803,,2,0.24,67.2876,1.89E-05,0.79,0.68,10.52,10.422,,43.5376917,,95.45957654,EA,unmanaged,,1.478652718,1,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,804,,2,1,67.2876,0.000120763,1.8,1.34,44.32,106.096,,44.11692392,,78.19320675,EA,unmanaged,,14.35283661,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,813,,2,0.33,67.2876,0.000107513,1.16,1,14.71,32.202,,44.04727993,,93.51636029,EA,unmanaged,,4.340966591,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,912,,2,0.12,67.2876,2.83E-05,0.98,0.78,5.33,7.695,,45.6739531,,111.8493742,EA,unmanaged,,3.087963645,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,928,,2,0.97,67.2876,0.000153938,2.75,2.5,40.73,120.5234634,,41.89434172,,90.8177605,EA,unmanaged,,6.544939072,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,929,,2,0.05,67.2876,8.04E-06,0.4,0.28,1.61,5.296,,32.01934669,,77.48057397,EA,unmanaged,,2.191678329,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,931,,2,0.29,67.2876,5.28E-05,1.1,0.77,10.38,18.695,,35.4719726,,76.67462904,EA,unmanaged,,5.489121637,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,932,,2,0.1,67.2876,1.81E-05,0.85,0.75,3.99,3.899,,41.49064285,,82.37880815,EA,unmanaged,,4.406180829,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,933,,2,0.37,67.2876,6.08E-05,1.3,1.2,15.33,27.787,,41.89307266,,86.41403747,EA,unmanaged,,5.713829632,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,934,,2,2.05,67.2876,0.000301719,2.1,1.72,93.42,183.5978532,,45.634516,,96.08093476,EA,unmanaged,,4.031451256,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,936,,2,0.18,67.2876,3.63E-05,0.65,0.38,6.22,5.074,,34.96900102,,78.80945505,EA,unmanaged,,2.027466483,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,938,,2,,67.2876,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Rinereocarpus uleii,940,,2,,67.2876,,,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,31,,2,0.22,54.9732,3.02E-05,1.08,0.85,11.32,14.776,,52.62141548,,86.06516837,EA,unmanaged,,4.943000009,1,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,33,,2,0.28,54.9732,4.30E-05,1.66,1.21,14.63,25.864,,51.50132517,,93.00194151,EA,unmanaged,,1.006401799,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,46,,2,2.48,54.9732,0.000224318,3.43,2.85,196.85,396.6024038,,79.38640837,,90.79955171,EA,unmanaged,,3.839485223,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,81,,2,0.53,54.9732,0.000126677,2.83,2.57,30.1,124.695,,56.58815279,,112.7274851,EA,unmanaged,,2.80600661,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,110,,2,,54.9732,1.89E-05,0.62,0.48,5.42,7.741,,,,,EA,unmanaged,,,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,140,,2,0.49,54.9732,0.311724531,1.68,1.54,26.2,46.657,,52.93344513,,110.8676619,EA,unmanaged,,4.079478061,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,157,,2,0.91,54.9732,8.82E-05,2.53,2.42,55.5,169.9378501,,60.95990984,,106.856734,EA,unmanaged,,4.470731824,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,190,,2,,54.9732,1.32E-05,0.8,0.75,3.23,7.474,,,,,EA,unmanaged,,,1,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,199,,2,0.16,54.9732,1.39E-05,0.42,-0.38,11.54,7.453,,73.92892199,,92.76818589,EA,unmanaged,,1.850752795,5,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,218,,2,1.45,54.9732,1.45E-05,2.4,2.25,74.83,192.5906792,,51.45008158,,104.8494512,EA,unmanaged,,3.380807868,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,232,,2,0.04,54.9732,0.000153938,0.66,0.37,2.44,4.013,,61.03786531,,100.3490531,EA,unmanaged,,6.553657819,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,234,,2,,54.9732,3.02E-05,2.33,2.01,13.1,28.092,,,,,EA,unmanaged,,,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,913,,2,0.38,54.9732,5.03E-05,1.9,0.85,22.12,64.23094557,,58.73330173,,114.3223574,EA,unmanaged,,3.340462364,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,916,,2,0.136407225,54.9732,8.17E-05,,-0.26,7.467,21.387,,54.74050227,,109.1123724,EA,unmanaged,,3.028576022,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,917,,2,0.07,54.9732,3.22E-05,0.5,0.45,3.8,3.5,,53.70358755,,71.39521327,EA,unmanaged,,4.387648378,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,937,,2,0.03,54.9732,1.45E-05,0.6,0.55,2.57,3.3,,75.39920295,,111.4719609,EA,unmanaged,,1.103305032,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,939,,2,,54.9732,1.13E-05,,-0.32,50.55,38.89,,,,,EA,unmanaged,,,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,942,,2,0.02,54.9732,7.07E-06,0.6,0.35,1.2,1.285,,50.57462245,,109.6414741,EA,unmanaged,,2.816122963,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,945,,2,0.08,54.9732,1.96E-05,0.78,0.7,4.86,3.508,,62.28983688,,89.58146945,EA,unmanaged,,1.226905631,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Brosimum lactescens,946,,2,,54.9732,,1.2,,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,52,,2,0.45,45.762,,1.43,1.38,29.29,27.859,,65.30645883,,64.64823566,EA,unmanaged,,3.437964966,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,100,,2,0.04,45.762,1.32E-05,0.59,0.25,1.75,5.161,,49.22242311,,55.91056388,EA,unmanaged,,8.37959931,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,103,,2,0.11,45.762,1.66E-05,0.5,0.38,6.69,3.685,,58.60925357,,,EA,unmanaged,,0.897842873,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,104,,2,0.08,45.762,6.16E-06,0.35,0.3,4.1,1.621,,50.15736978,,,EA,unmanaged,,0.850522121,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,105,,2,0.24,45.762,1.73E-05,0.88,0.85,10.77,5.602,,44.24525108,,46.35848474,EA,unmanaged,,1.053889789,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,106,,2,0.09,45.762,1.19E-05,0.58,0.55,4.15,2.808,,47.71479638,,49.6991147,EA,unmanaged,,1.223474816,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,170,,2,,45.762,7.54E-05,0.97,0.92,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,173,,2,0.3,45.762,5.81E-05,0.92,0.84,15.68,12.148,,52.495195,,52.49663976,EA,unmanaged,,5.294076952,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,176,,2,0.47,45.762,6.22E-05,1.05,0.93,25.56,14.996,,,,,EA,unmanaged,,,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,200,,2,0.26,45.762,4.90E-05,0.85,0.73,15.74,11.478,,59.4745977,,74.72309829,EA,unmanaged,,4.162246526,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,217,,2,0.23,45.762,2.29E-05,1.82,1.7,10.29,7.9691688,,,,,EA,unmanaged,,,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,224,,2,0.11,45.762,8.66E-05,0.75,0.59,6.64,2.963,,58.16976577,,66.43227508,EA,unmanaged,,1.371213008,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,237,,2,0.08,45.762,2.73E-05,0.41,0.19,5.16,4.55,,63.88590003,,78.89098623,EA,unmanaged,,2.68407358,1,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,241,,2,0.1,45.762,1.52E-05,0.38,0.03,7.37,5.513,,74.28502895,,59.75691973,EA,unmanaged,,2.674477004,4,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,306,,2,0.09,45.762,2.92E-05,0.72,0.65,4.01,3.548,,43.66012038,,44.10681462,EA,unmanaged,,7.087952793,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,918,,2,0.02,45.762,5.73E-06,0.35,0.23,1.13,0.676,,62.00469143,,64.6835299,EA,unmanaged,,6.537490395,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,924,,2,0.13,45.762,1.32E-05,0.7,0.58,7.69,4.197,,57.86385326,,63.38310316,EA,unmanaged,,1.481706208,1,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,925,,2,0.12,45.762,1.02E-05,0.8,0.72,5.77,2.688,,49.09286178,,57.12129308,EA,unmanaged,,3.249741297,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,935,,2,0.02,45.762,3.46E-06,0.25,0.13,0.66,0.26,,40.4705808,,47.62449107,EA,unmanaged,,2.250097122,3,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Pseudolmedia laevis,940,,2,,45.762,1.81E-05,0.54,0.31,,,,,,,EA,unmanaged,,,,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,501,,2,0.37,59.922,6.94E-05,0.82,0.61,36.05,77.36665866,,96.50357208,,156.8440603,EA,unmanaged,,1.056970909,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,502,,2,0.11,59.922,4.30E-05,1.23,1.17,10.41,13.107,,92.81077123,,170.5727916,EA,unmanaged,,1.066660184,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,503,,2,0.02,59.922,1.08E-05,0.36,0.22,1.9,1.406,,77.33810824,,123.4778206,EA,unmanaged,,0.97615444,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,507,,2,0.07,59.922,2.29E-05,0.6,0.47,5.43,8.604,,81.71619426,,158.0782654,EA,unmanaged,,2.490302686,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,508,,2,0.03,59.922,6.61E-06,0.44,0.41,2.33,1.993,,,,,EA,unmanaged,,,2,,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,510,,2,0.15,59.922,4.78E-05,0.62,0.52,15.19,23.798,,102.6838752,,162.0810653,EA,unmanaged,,1.060171382,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,511,,2,0.16,59.922,1.66E-05,0.52,0.44,10.24,7.712,,62.75625762,,108.980789,EA,unmanaged,,2.334393098,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,512,,2,0.19,59.922,6.94E-05,1.86,1.69,17.57,24.403,,94.69862229,,156.7984653,EA,unmanaged,,2.582637723,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,514,,2,0.04,59.922,7.55E-06,0.28,0.2,2.5,1.6,,68.58215168,,109.9185973,EA,unmanaged,,0.832183289,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,515,,2,0.64,59.922,5.81E-05,1.57,1.51,36.27,34.13,,56.33506872,,102.757229,EA,unmanaged,,1.683013927,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,516,,2,1.07,59.922,5.54E-05,3,2.8,71.31,99.29012283,,,,,EA,unmanaged,,,2,.,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,517,,2,0.28,59.922,3.96E-05,2.57,2.49,19.12,22.689,,69.3156357,,105.043659,EA,unmanaged,,2.325921437,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,518,,2,0.26,59.922,5.54E-05,0.54,0.34,20.32,27.90711489,,77.41227823,,132.3681686,EA,unmanaged,,2.221507879,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,519,,2,0.7,59.922,6.08E-05,1,0.51,50.02,58.61221702,,71.36570127,,118.5421218,EA,unmanaged,,0.927132703,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,520,,2,0.67,59.922,9.50E-05,3.4,3.33,49.17,73.4,,73.09997925,,116.0547554,EA,unmanaged,,5.377820328,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,911,,2,0.11,59.922,6.22E-05,0.9,0.83,10.86,16.626,,94.89351519,,164.4138273,EA,unmanaged,,1.136988748,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,921,,2,,59.922,,,,,,,,,,EA,unmanaged,,,,.,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,923,,2,0.17,59.922,1.19E-05,1.9,1.8,12.03,9.808,,70.5131102,,95.54383649,EA,unmanaged,,1.94046644,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,926,,2,0.13,59.922,4.90E-05,0.75,0.63,7.92,7.514,,62.33813711,,111.3164018,EA,unmanaged,,2.466752267,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,927,,2,0.26,59.922,7.09E-05,1,0.8,21.71,26.585,,82.59245594,,151.7729159,EA,unmanaged,,2.73452624,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,519-A,,2,1.13,59.922,5.81E-05,4.6,4.53,65.37,92.609,,57.6534976,,93.86629118,EA,unmanaged,,6.435374551,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,601,,2,0.39,48.2863,5.67E-05,3.98,3.1,48.57,80.096,,,,,EA,unmanaged,,,3,.,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,602,,2,1.08,48.2863,4.19E-05,3.5,3.1,69.6,118.915,,,,,EA,unmanaged,,4.145543341,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,603,,2,1.44,48.2863,0.000176715,3.62,3.27,128.64,222.754,,89.38624039,,116.3907537,EA,unmanaged,,2.185358392,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,604,,2,0.17,48.2863,2.73E-05,2.5,2.03,12.83,20.885,,74.01077852,,96.57858874,EA,unmanaged,,3.300173565,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,605,,2,0.45,48.2863,8.17E-05,2.5,2.24,37.47,50.834,,83.47669482,,109.8364938,EA,unmanaged,,2.161952549,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,606,,2,0.23,48.2863,2.38E-05,2.35,2.24,14.42,15.219,,63.92689941,,71.41701613,EA,unmanaged,,3.898723936,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
